"names","scores","logfoldchanges","pvals","pvals_adj","group"
"GIPC3",2.944489,0.90774757,0.00325469561382349,0.00701643432512071,"fibroblast"
"LOC105867968",2.941583,0.86722505,0.00328523030900769,0.00708032296898245,"fibroblast"
"PROSER3",2.9407928,0.6666234,0.00329355208163268,0.00709777255592396,"fibroblast"
"LOC105860016",2.9377642,3.0126362,0.00332655210526408,0.00716790879332325,"fibroblast"
"CNNM1",2.9370031,2.582376,0.00333468785097382,0.00718445671769805,"fibroblast"
"ACTC1",2.9362075,2.253789,0.00334273408029055,0.00720129961273588,"fibroblast"
"DMBT1",2.9353762,3.6896105,0.00335229410256867,0.00722041389553874,"fibroblast"
"SYNC",2.932741,1.8411796,0.00338048990337939,0.00728014875029603,"fibroblast"
"LOC105874125",2.9308143,0.56043965,0.00340088889382111,0.0073230785317713,"fibroblast"
"SYNPR",2.9285283,1.7074081,0.0034263812746139,0.00737645856667186,"fibroblast"
"LOC105875925",2.926878,1.8868601,0.00344473439980506,0.00741495670197141,"fibroblast"
"LOC105883801",2.924642,1.1082289,0.00346924817376283,0.00746517385147122,"fibroblast"
"EFHC1",2.9245875,1.1447581,0.0034698102401905,0.00746587345384885,"fibroblast"
"LOC109730469",2.9233243,1.6980631,0.00348413441015048,0.00749618239190382,"fibroblast"
"SH3D21",2.9229312,1.0505995,0.00348822470593311,0.00750368410147343,"fibroblast"
"LOC105861849",2.922387,0.9541009,0.00349429617895764,0.00751496678061404,"fibroblast"
"LOC105859061",2.922284,0.51868683,0.0034951994795657,0.00751639642380805,"fibroblast"
"LOC105864366",2.9219778,0.9430325,0.00349901747942244,0.007523580029966,"fibroblast"
"LOC105864902",2.918037,1.1750537,0.00354351204726216,0.0076150948777236,"fibroblast"
"LOC105880218",2.9162865,1.3859301,0.00356352565293669,0.00765758233638288,"fibroblast"
"LOC105870991",2.91527,1.0446603,0.0035749215669278,0.0076810230925556,"fibroblast"
"FAM57A",2.9137347,1.7831229,0.00359272169787344,0.00771768939039366,"fibroblast"
"LOC109730395",2.9123232,0.79947376,0.00360855521092986,0.00775117364109271,"fibroblast"
"LOC109729912",2.9122648,0.8059508,0.00360916861531978,0.00775196277437702,"fibroblast"
"LOC105875508",2.9121249,0.70203674,0.00361077511713075,0.00775488468173081,"fibroblast"
"FGF14",2.9108922,1.5895619,0.00362544184518958,0.007785323185448,"fibroblast"
"LOC105881236",2.910254,3.5487196,0.00363327482687537,0.00780108051243721,"fibroblast"
"AARD",2.9091206,3.6972537,0.00364640858452028,0.00782874680360108,"fibroblast"
"HYKK",2.9086802,1.212221,0.0036510364687722,0.00783761466783917,"fibroblast"
"LOC109730314",2.907181,1.2290657,0.00366849504191402,0.00787455618745616,"fibroblast"
"ZNF671",2.9066658,0.61581004,0.00367418826272951,0.00788623964375641,"fibroblast"
"LOC105867827",2.9040248,1.100835,0.00370549781061124,0.00795019273556786,"fibroblast"
"LOC105880240",2.9039783,2.3750288,0.00370650029312892,0.0079515988938461,"fibroblast"
"LOC105861145",2.9039292,0.9954858,0.00370665792480915,0.0079515988938461,"fibroblast"
"LOC105860170",2.9034681,1.3074436,0.00371219724815201,0.00796293982517678,"fibroblast"
"LOC105858199",2.9017956,0.89617,0.00373172750445169,0.0080031991517675,"fibroblast"
"NPY",2.900781,1.0223196,0.00374214985638191,0.00802391288361604,"fibroblast"
"GZF1",2.8999543,0.6197577,0.0037535760897364,0.00804756273541165,"fibroblast"
"LOC105857003",2.8995643,1.1889998,0.00375858157749251,0.00805640455273547,"fibroblast"
"ZNF10",2.8978693,0.94115454,0.00377878879068663,0.00809861624307883,"fibroblast"
"PDE4C",2.8933647,4.803497,0.00383405536502184,0.0082137102594828,"fibroblast"
"SMPD5",2.8918424,0.6738996,0.00385170042714038,0.00825095035412103,"fibroblast"
"ADGRL3",2.891021,1.3896997,0.00386201621905377,0.00827192366570357,"fibroblast"
"LOC105859793",2.8887572,1.1198475,0.00388985923306071,0.00832527692205284,"fibroblast"
"LOC105870215",2.8877861,1.0790269,0.00390192196042988,0.00834435041748235,"fibroblast"
"CCDC17",2.8876858,0.9214206,0.00390296584041918,0.00834601633293302,"fibroblast"
"NECAB1",2.8855128,3.6743913,0.00393076681316817,0.00840318417233978,"fibroblast"
"DGKI",2.884877,1.6891903,0.00393825157323341,0.00841715705390579,"fibroblast"
"LRRN1",2.8803558,1.5115867,0.00399469258101749,0.00853405441286053,"fibroblast"
"SRSF12",2.8802598,2.5813801,0.00399651939257732,0.00853737827394704,"fibroblast"
"GTPBP6",2.8799207,0.50148904,0.00399988666193094,0.00854399219244676,"fibroblast"
"GALNT2",2.8794446,1.248849,0.00400641654972737,0.0085567802525154,"fibroblast"
"FAN1",2.8787925,0.63785905,0.00401431259586865,0.00857248224894784,"fibroblast"
"LOC105858054",2.877802,2.5813801,0.00402763651656829,0.00860035233129237,"fibroblast"
"LOC105871236",2.876294,1.0726149,0.00404653518416782,0.00863895095317731,"fibroblast"
"TSPAN9",2.873555,1.4969256,0.00408181670794504,0.0087125025505108,"fibroblast"
"SGTB",2.872074,0.64369416,0.00410051659565675,0.00875063849729417,"fibroblast"
"GNAZ",2.8714685,0.9310017,0.00410840897756135,0.00876662790113923,"fibroblast"
"FAM120C",2.871278,0.52044976,0.00411072011319061,0.00877063109740811,"fibroblast"
"LOC105885710",2.870175,1.0824674,0.0041253610994269,0.00880067724318498,"fibroblast"
"DAW1",2.8691072,1.8382938,0.00413960395534245,0.00883046381618613,"fibroblast"
"LY6G5B",2.8679152,0.5511872,0.00415458274214017,0.00886079745754704,"fibroblast"
"SUGCT",2.8627522,0.6539271,0.00422260071612242,0.00900263386997099,"fibroblast"
"LOC105881699",2.8618333,2.0301998,0.00423575566219264,0.00902945843718475,"fibroblast"
"LOC105869322",2.857402,1.4824117,0.00429496166712074,0.00915071655752975,"fibroblast"
"GOLGA6B",2.856583,0.76010805,0.00430258598719892,0.00916634089727185,"fibroblast"
"TTYH2",2.8560631,0.7658674,0.00431255021425686,0.00918694778588462,"fibroblast"
"PQLC3",2.8554378,1.0483584,0.00432131856123018,0.00920376007474663,"fibroblast"
"SIRT3",2.8504446,0.7334457,0.00438952730127724,0.00934713899681993,"fibroblast"
"SMPD3",2.849924,2.0281112,0.00439707637022737,0.00936258138596392,"fibroblast"
"PRSS16",2.8487146,0.93697643,0.00441344723156178,0.00939553468139181,"fibroblast"
"LOC105859156",2.8486073,0.60701615,0.00441468404857668,0.00939753274466981,"fibroblast"
"C4H2orf42",2.846811,0.5287891,0.00443963629297379,0.00944937178838902,"fibroblast"
"LOC105856671",2.84661,1.6165713,0.0044430161673721,0.00945528815464863,"fibroblast"
"LOC105858074",2.8451397,4.2729588,0.00446402125709394,0.00949870649579775,"fibroblast"
"LOC105880292",2.8446882,1.124314,0.00446956778948995,0.0095098663973961,"fibroblast"
"LOC105865857",2.8440185,1.8040566,0.00447931114214337,0.00952995373246424,"fibroblast"
"LOC105864575",2.843256,2.0721037,0.00449009320621474,0.00955224811522655,"fibroblast"
"BEST2",2.8430307,2.2563417,0.00449329141597623,0.00955840664501721,"fibroblast"
"ZNF211",2.8391778,0.5108871,0.00454695421085206,0.00966734009647352,"fibroblast"
"TMEFF2",2.8371804,1.7049111,0.00457611890767343,0.00972672225188088,"fibroblast"
"LOC105856423",2.83694,0.7164032,0.00457911862676303,0.0097324417410237,"fibroblast"
"NXF3",2.835632,2.8036582,0.00459854447318393,0.00976977532233514,"fibroblast"
"LOC105877249",2.8338082,2.2374756,0.00462475748412349,0.00982281752475641,"fibroblast"
"LOC105884734",2.8337376,0.5745969,0.00462475794153294,0.00982281752475641,"fibroblast"
"SPATA18",2.8317304,3.2675116,0.00465504311187686,0.0098545399939992,"fibroblast"
"CSN2",2.8311634,21.075579,0.00466347524422662,0.0098545399939992,"fibroblast"
"SAR1A",2.8310664,0.79959,0.00466381751410267,0.0098545399939992,"fibroblast"
"LOC109729617",2.829593,0.80963534,0.00468536259123001,0.00986904805716066,"fibroblast"
"LOC105870343",2.8293083,0.821787,0.00468955323230482,0.00987721475913721,"fibroblast"
"LOC105873500",2.8287084,1.178682,0.00469849359545164,0.00989538364408032,"fibroblast"
"ZNF397",2.827984,0.5086202,0.00470865357325491,0.0099154558203361,"fibroblast"
"CCER2",2.8276718,1.1459879,0.00471360058922657,0.00992454667330037,"fibroblast"
"LOC105856331",2.8266585,0.5450294,0.00472815515223133,0.00995319619799953,"fibroblast"
"ZNF396",2.8263237,2.7712297,0.00473408775019678,0.00996501910087182,"fibroblast"
"LOC105855380",2.8257954,0.9084144,0.00474123420697479,0.00997872878415394,"fibroblast"
"ZNF777",2.8249867,0.616579,0.00475290289119178,0.0100026193693937,"fibroblast"
"LOC105866543",2.821495,1.0816075,0.00480517320750577,0.0101099227160323,"fibroblast"
"PPP1R12B",2.821104,0.5255475,0.00481053339448648,0.0101198488935021,"fibroblast"
"CCDC168",2.8208117,0.5304731,0.00481490308036139,0.0101283651217776,"fibroblast"
"LOC105879960",2.8204186,0.5875403,0.00482094925508337,0.010139729662801,"fibroblast"
"LOC105880046",2.8187613,1.890676,0.00484659871202661,0.0101923165465692,"fibroblast"
"KANK1",2.8170638,1.3893304,0.00487197246043529,0.0102422591577165,"fibroblast"
"LOC105877609",2.812706,1.0499817,0.00493819493538124,0.010377323210546,"fibroblast"
"LOC109729757",2.812091,3.6782675,0.00494841544614793,0.0103974141299463,"fibroblast"
"LOC105883138",2.8094428,3.2897108,0.00498920345998347,0.0104810195226761,"fibroblast"
"MSANTD1",2.808933,1.8779578,0.00499670379529646,0.0104960759923998,"fibroblast"
"UNC5C",2.8087091,3.1712823,0.00500049358907334,0.0105026364816766,"fibroblast"
"LOC105880565",2.8087091,3.1712823,0.00500049358907334,0.0105026364816766,"fibroblast"
"LOC109730990",2.8086793,3.9733791,0.00500104588256331,0.0105030963616402,"fibroblast"
"LOC105867170",2.8031247,0.7093348,0.0050866738161384,0.010678659822287,"fibroblast"
"FKTN",2.800804,0.85130847,0.00512353981984339,0.0107546210234791,"fibroblast"
"ZNF782",2.800155,0.5796006,0.00513352669240018,0.0107741485746245,"fibroblast"
"LOC105873006",2.7987823,1.7487385,0.00515612895740404,0.0108194237692357,"fibroblast"
"DACH2",2.7972221,2.5974925,0.00518131142498189,0.0108700939935917,"fibroblast"
"ANO5",2.7965293,3.8859098,0.0051925830364094,0.0108930159050748,"fibroblast"
"IL20RB",2.795778,0.75922483,0.00520349683717973,0.0109151841983021,"fibroblast"
"LOC105876694",2.7948656,0.698148,0.00521823206439794,0.0109453650723682,"fibroblast"
"LOC105854789",2.79249,3.0666263,0.00525768218211371,0.0110251768851471,"fibroblast"
"LOC105854917",2.7918568,0.9299242,0.00526702077612389,0.011042554902847,"fibroblast"
"LOC105883104",2.7879276,0.7667011,0.00533104210717515,0.0111709465361377,"fibroblast"
"LOC105856797",2.786929,1.3637667,0.0053479640578013,0.011204055817637,"fibroblast"
"NR5A1",2.7856157,2.3663032,0.00537000408391922,0.0112472386785569,"fibroblast"
"LOC105865833",2.7853363,3.0810707,0.0053747688731156,0.0112564700846128,"fibroblast"
"LOC109731187",2.7828193,2.6483448,0.00541648569347492,0.0113415768019472,"fibroblast"
"PGAP1",2.7825363,0.9879558,0.00542042362352135,0.0113490682406495,"fibroblast"
"LOC105870781",2.7795167,5.8033133,0.00547203567754447,0.0114540870367202,"fibroblast"
"LOC105874880",2.7778747,1.3574458,0.00549891094187694,0.0115088133422518,"fibroblast"
"LOC105871549",2.7767334,0.55926913,0.00551775145060517,0.011547478112189,"fibroblast"
"AGMAT",2.772283,0.65311754,0.00559296978329979,0.0116979014206434,"fibroblast"
"FABP2",2.7722347,3.7254317,0.00559558627324036,0.0117018203944734,"fibroblast"
"PAPOLB",2.7720208,1.8281763,0.00559884073501911,0.0117078492646481,"fibroblast"
"LOC105880413",2.771864,2.6191914,0.00560177182998346,0.0117132011806324,"fibroblast"
"KCNAB1",2.7699413,1.2282796,0.00563426363604859,0.0117787959732123,"fibroblast"
"TREX2",2.7692306,0.7449339,0.0056461964037828,0.011802959098175,"fibroblast"
"LOC109729801",2.7691994,1.136442,0.00564712593260824,0.0118041190799093,"fibroblast"
"WARS2",2.7669322,0.63135964,0.00568603881138148,0.0118815171369334,"fibroblast"
"LOC105876278",2.7666101,5.481385,0.00569293279585564,0.0118935565219875,"fibroblast"
"LOC105883203",2.7666101,5.481385,0.00569293279585564,0.0118935565219875,"fibroblast"
"LOC105871308",2.7651174,1.138725,0.00571809281960207,0.0119437445576958,"fibroblast"
"ZNF184",2.7645047,0.52635014,0.00572835276737976,0.0119643820328363,"fibroblast"
"IFIT5",2.7643788,0.6577528,0.00573063769146007,0.0119683610406453,"fibroblast"
"OPRK1",2.763576,4.540644,0.00574599342699826,0.0119995216377706,"fibroblast"
"GNA11",2.7632651,0.54699653,0.00575009629939313,0.0120058169967251,"fibroblast"
"WFIKKN1",2.7626843,2.9961677,0.00576149386608369,0.0120280202893017,"fibroblast"
"LOC105874738",2.7626843,2.9961677,0.00576149386608369,0.0120280202893017,"fibroblast"
"ZNF786",2.760722,0.55806935,0.00579507200012954,0.012097318381614,"fibroblast"
"LOC105883828",2.7587583,1.4213235,0.00583049717575143,0.0121680444768017,"fibroblast"
"GNAL",2.7583735,0.99750656,0.00583704771222492,0.0121809084286705,"fibroblast"
"TBC1D8B",2.7583046,0.718528,0.00583814244134157,0.0121815793778049,"fibroblast"
"LOC105880400",2.7562444,1.6795524,0.00587552952855151,0.0122571543905674,"fibroblast"
"RPL13A",2.754963,1.2431852,0.00589617386499031,0.0122977786663123,"fibroblast"
"LOC105864543",2.7511818,2.9555187,0.00596731844253168,0.0124428718685547,"fibroblast"
"HAPLN1",2.7499819,2.2418954,0.00598901952383647,0.0124839915438319,"fibroblast"
"LOC105859786",2.7488954,0.77418804,0.00600806886589038,0.012522042723597,"fibroblast"
"FAM163A",2.7487626,1.0729023,0.00601034968175837,0.0125259678631209,"fibroblast"
"LOC105884892",2.747097,1.5968912,0.00604154609788138,0.0125876529787836,"fibroblast"
"LOC105874102",2.7464294,1.9246908,0.00605398725223184,0.0126119064020214,"fibroblast"
"CLDN20",2.7455947,5.0671234,0.00606990141968247,0.0126442234452449,"fibroblast"
"LOC105881839",2.74441,0.74441874,0.00609073266562923,0.0126839313100523,"fibroblast"
"LOC105856931",2.7432017,0.5527016,0.00611286235696919,0.0127286664027057,"fibroblast"
"LOC105879973",2.7428672,0.84507036,0.00611912863777192,0.0127408725465906,"fibroblast"
"FUK",2.7412062,0.6026158,0.00615013251676183,0.0128020430382935,"fibroblast"
"LOC105874698",2.7408037,4.9959526,0.00615890573773082,0.0128194583756216,"fibroblast"
"LOC105868842",2.738573,0.71481097,0.00619947514635957,0.0129021969872288,"fibroblast"
"CSMD2",2.7340271,1.4373869,0.00628604727575709,0.0130771862941919,"fibroblast"
"LOC105878697",2.7340167,0.9424352,0.00628592709351818,0.0130771862941919,"fibroblast"
"LOC105873213",2.7338467,0.54650503,0.00628883977675237,0.0130821319420143,"fibroblast"
"LOC105855570",2.7337747,0.6101765,0.00629026704450192,0.0130842371471621,"fibroblast"
"LOC105864402",2.7332463,0.7866255,0.00630051946977595,0.013104697866075,"fibroblast"
"LOC105885970",2.730528,1.0574437,0.00635285135164763,0.0132091852473977,"fibroblast"
"SAXO2",2.729899,1.3105545,0.00636525430548619,0.0132332276267857,"fibroblast"
"PLPPR4",2.7293992,1.7341789,0.00637488293909763,0.0132514966702749,"fibroblast"
"LOC105854846",2.728056,2.5081317,0.00640122455924,0.0133053753306348,"fibroblast"
"LOC109730782",2.7259495,0.72803116,0.00644066743018057,0.0133829457964626,"fibroblast"
"LOC105869861",2.7236662,3.44977,0.00648692672541664,0.013476401014779,"fibroblast"
"LOC105880238",2.72319,2.0447524,0.00649593322236394,0.0134924429732014,"fibroblast"
"LOC105864238",2.7228894,3.44977,0.00650213272988764,0.0135044295159205,"fibroblast"
"CHODL",2.7220855,0.9730506,0.0065137252257727,0.0135276145622773,"fibroblast"
"LOC105883889",2.721216,1.5695624,0.0065345645104062,0.0135664224259333,"fibroblast"
"SYBU",2.7200222,0.6011268,0.00655684517647753,0.0136117824921354,"fibroblast"
"LOC105874812",2.7192512,0.70002633,0.00657269889158384,0.013641099286979,"fibroblast"
"RASL10A",2.717525,1.3139566,0.00660732111832328,0.0137111486510306,"fibroblast"
"LOC105856957",2.7174034,1.6542097,0.00661022365222617,0.013715365274463,"fibroblast"
"LOC105868796",2.71738,0.7649621,0.00661014736172889,0.013715365274463,"fibroblast"
"LOC105860689",2.711522,1.0897865,0.00672817550687094,0.0139451355025109,"fibroblast"
"RHPN1",2.7081413,0.96291274,0.00679671770973626,0.0140809900924505,"fibroblast"
"ZNF835",2.707933,1.6440784,0.00680142593724928,0.0140898178735561,"fibroblast"
"SCN8A",2.7064707,0.9710981,0.00683091591196339,0.0141499789277532,"fibroblast"
"LOC105857759",2.7058444,2.45565,0.00684457332335972,0.0141773376837853,"fibroblast"
"LOC105861067",2.7048402,2.8034875,0.0068653471554597,0.0142194322961533,"fibroblast"
"PDE1C",2.702825,2.0123165,0.00690678736907798,0.0142977441174876,"fibroblast"
"TFF3",2.70276,0.8858574,0.00690388727165143,0.0142926796348531,"fibroblast"
"DIRAS2",2.6995707,2.5213153,0.00697485364033163,0.0144310633234756,"fibroblast"
"LOC105855894",2.6993554,1.4741561,0.00697870640131397,0.0144380866709785,"fibroblast"
"LOC105863068",2.6991472,1.7116884,0.00698337046933258,0.0144467874806776,"fibroblast"
"LOC105878866",2.6990077,3.329462,0.00698668653826451,0.0144526986695231,"fibroblast"
"EFNA4",2.6979654,2.0360076,0.00700831493029963,0.0144945845184648,"fibroblast"
"ZKSCAN4",2.6970472,1.2038144,0.00702711321954681,0.0145325092172946,"fibroblast"
"LOC105863721",2.6936917,2.7678564,0.0070987712749939,0.0146768493506419,"fibroblast"
"LOC105882337",2.6925697,0.76985765,0.00712168407009381,0.014721324107104,"fibroblast"
"ZNF133",2.6916256,0.5222191,0.00714154192242524,0.0147614041218641,"fibroblast"
"LOC105856661",2.6913435,0.82079697,0.00714789875858667,0.0147735744168126,"fibroblast"
"GDNF",2.6893454,2.157511,0.00719163520069648,0.0148600717121612,"fibroblast"
"LOC105859013",2.6892157,4.343855,0.00719470890050259,0.0148654480489138,"fibroblast"
"AU129_gt03",2.688758,0.5561826,0.00720307446305171,0.0148817568196378,"fibroblast"
"LOC105856651",2.6886213,1.8429643,0.00720696771196768,0.0148888241303691,"fibroblast"
"LOC105854897",2.6875148,0.98370373,0.00723028910193789,0.014936024343602,"fibroblast"
"LOC109730134",2.6872149,1.4467522,0.00723719406174186,0.014949308226788,"fibroblast"
"ARHGEF19",2.6870391,1.0913408,0.00724064379138332,0.0149554536363616,"fibroblast"
"LOC105866306",2.684155,1.1218992,0.00730331054459984,0.0150829135445891,"fibroblast"
"LOC105858567",2.6839263,0.7680517,0.00730800343429414,0.0150916162151772,"fibroblast"
"KRT4",2.6831198,2.5344944,0.00732575555583362,0.0151272843442402,"fibroblast"
"LOC105859030",2.6791692,1.1475096,0.00741285788532315,0.0152991248515522,"fibroblast"
"SYPL2",2.6787035,1.8297818,0.00742348428119985,0.0153200528043179,"fibroblast"
"ZNF157",2.6770053,1.5251327,0.00746097234485754,0.015395401284487,"fibroblast"
"LOC109729569",2.6762512,2.314466,0.00747818408407158,0.0154278859624836,"fibroblast"
"LOC105874232",2.6759434,0.8056102,0.00748423076667566,0.0154393496940673,"fibroblast"
"TLR3",2.6738503,1.1673341,0.00753124232397089,0.0155281975124983,"fibroblast"
"FSCN2",2.671213,0.8039812,0.0075902963509464,0.0156448386028632,"fibroblast"
"NLGN1",2.6694574,3.0152047,0.00763095200731708,0.0157245220586328,"fibroblast"
"SLC1A7",2.6691074,3.7332304,0.00763907551497494,0.0157402321737736,"fibroblast"
"LOC105868776",2.6675634,0.8511311,0.00767311146490234,0.0158072617945478,"fibroblast"
"LOC105885396",2.6654212,0.8735318,0.00772195498658725,0.0159047640000247,"fibroblast"
"CDK15",2.663434,4.1028347,0.00776884421404445,0.0159982035383522,"fibroblast"
"LOC105870421",2.6631832,1.5944607,0.00777396527750687,0.0160077030407113,"fibroblast"
